Date,FW_temp,FW_pH,FW_BOD,FW_COD,FW_SS,FW_TN,FW_TP,FW_TS,FW_VS,FW_VS%,MCA_in,MCA_eff,MCA_temp,MCA_pH,MCA_TS,MCA_VS,MCA_VS%,MCA_VFA,MCA_Alk,MCA_VFA/TA,MCA_OLR,MCA_efficiency,MCA_HRT,MCB_in,MCB_eff,MCB_temp,MCB_pH,MCB_TS,MCB_VS,MCB_VS%,MCB_VFA,MCB_Alk,MCB_VFA/TA,MCB_OLR,MCB_efficiency,MCB_HRT,MHC_in,MHC_eff,MHC_temp,MHC_pH,MHC_TS,MHC_VS,MHC_VS%,MHC_VFA,MHC_Alk,MHC_VFA/TA,MHC_OLR,MHC_efficiency,MHC_HRT,MHA_in,MHA_eff,MHA_temp,MHA_pH,MHA_TS,MHA_VS,MHA_VS%,MHA_VFA,MHA_Alk,MHA_VFA/TA,MHA_OLR,MHA_efficiency,MHA_HRT,MHB_in,MHB_eff,MHB_temp,MHB_pH,MHB_TS,MHB_VS,MHB_VS%,MHB_VFA,MHB_Alk,MHB_VFA/TA,MHB_OLR,MHB_efficiency,MHB_HRT,BP,CH4,CO2,deH2S,NH3
2024-03-16,,,,,,,,,,,60.0,101.0,,,,,,,,,,,50.0,75.0,152.0,,,,,,,,,,,40.0,,,,,,,,,,,,,,35.0,52.0,,,,,,,,,,,50.0,30.0,42.0,,,,,,,,,,,58.0,21283.0,60.0,40.0,20.0,0.0
2024-03-17,,,,,,,,,,,60.0,97.0,,,,,,,,,,,50.0,75.0,140.0,,,,,,,,,,,40.0,,,,,,,,,,,,,,35.0,30.0,,,,,,,,,,,50.0,30.0,25.0,,,,,,,,,,,58.0,21816.5,59.0,41.0,22.0,0.0
2024-03-18,,,,,,,,,,,60.0,87.0,32.0,7.74,44610.0,30050.0,67.4,3394.0,13045.0,0.26,,,50.0,75.0,98.0,,,,,,,,,,,40.0,,,,,,,,,,,,,,40.0,32.0,40.4,7.97,39060.0,23270.0,59.6,1759.0,12385.0,0.14,,,44.0,35.0,26.0,,,,,,,,,,,50.0,21841.5,61.0,39.0,22.0,0.0
2024-03-19,,,,,,,,,,,60.0,100.0,,,,,,,,,,,50.0,75.0,145.0,27.8,7.76,41380.0,27830.0,67.3,3769.0,12560.0,0.3,,,40.0,,,,,,,,,,,,,,40.0,53.0,,,,,,,,,,,44.0,35.0,46.0,30.3,7.78,41730.0,24970.0,59.8,2138.0,12090.0,0.18,,,50.0,22639.0,59.0,41.0,27.0,0.0
2024-03-20,,,,,,,,,,,60.0,144.0,,,,,,,,,,,50.0,75.0,110.0,,,,,,,,,,,40.0,,,,,,,,,,,,,,40.0,45.0,,,,,,,,,,,44.0,35.0,38.0,,,,,,,,,,,50.0,22609.5,61.0,39.0,20.0,0.0
2024-03-21,12.4,4.5,21048.5,8897.1,,331.84,75.161,23180.0,20410.0,88.1,60.0,121.0,28.3,7.82,54870.0,36650.0,66.8,3304.0,12455.0,0.27,0.41,0.73,50.0,75.0,131.0,,,,,,,,,0.51,,40.0,,,,,,,,,,,,,,40.0,22.0,30.7,8.01,47490.0,28030.0,59.0,2093.0,11895.0,0.18,0.47,0.81,44.0,35.0,19.0,,,,,,,,,0.41,,50.0,22891.0,60.0,40.0,18.0,0.0
2024-03-22,,,,,,,,,,,65.0,94.0,,,,,,,,,,,46.0,70.0,123.0,35.6,7.73,39560.0,26740.0,67.6,3945.0,13115.0,0.3,,,43.0,,,,,,,,,,,,,,40.0,35.0,,,,,,,,,,,44.0,35.0,30.0,39.8,7.92,43300.0,26510.0,61.2,2340.0,12670.0,0.18,,,50.0,22497.5,61.0,39.0,17.0,0.0
2024-03-23,,,,,,,,,,,65.0,112.0,,,,,,,,,,,46.0,70.0,73.0,,,,,,,,,,,43.0,,,,,,,,,,,,,,40.0,46.0,,,,,,,,,,,44.0,35.0,42.0,,,,,,,,,,,50.0,22031.0,60.0,40.0,18.0,0.0
2024-03-24,,,,,,,,,,,65.0,123.0,,,,,,,,,,,46.0,70.0,54.0,,,,,,,,,,,43.0,,,,,,,,,,,,,,40.0,8.0,,,,,,,,,,,44.0,35.0,9.0,,,,,,,,,,,50.0,22626.0,60.0,40.0,18.0,0.0
2024-03-25,,,,,,,,,,,65.0,86.0,36.6,7.82,44580.0,29790.0,66.8,2944.0,13040.0,0.23,,,46.0,70.0,101.0,,,,,,,,,,,43.0,,,,,,,,,,,,,,40.0,54.0,37.7,7.87,47910.0,28330.0,59.1,1639.0,11785.0,0.14,,,44.0,35.0,47.0,,,,,,,,,,,50.0,22587.5,60.0,40.0,18.0,0.0
2024-03-26,,,,,,,,,,,65.0,126.0,,,,,,,,,,,46.0,70.0,173.0,28.8,7.93,45160.0,29920.0,66.3,3146.0,12545.0,0.25,,,43.0,,,,,,,,,,,,,,40.0,45.0,,,,,,,,,,,44.0,35.0,38.0,33.7,7.92,40680.0,24260.0,59.6,1845.0,12825.0,0.14,,,50.0,22922.5,60.0,40.0,19.0,0.0
2024-03-27,,,,,,,,,,,65.0,138.0,,,,,,,,,,,46.0,70.0,117.0,,,,,,,,,,,43.0,,,,,,,,,,,,,,40.0,34.0,,,,,,,,,,,44.0,35.0,40.0,,,,,,,,,,,50.0,22730.5,61.0,39.0,17.0,0.0
2024-03-28,13.0,4.5,133632.0,64239.9,,3612.991,810.097,155900.0,137480.0,88.2,65.0,109.0,32.0,7.83,43560.0,28770.0,66.0,2914.0,12840.0,0.23,2.98,0.74,46.0,75.0,130.0,,,,,,,,,3.44,,40.0,,,,,,,,,,,,,,40.0,55.0,40.1,7.87,42610.0,25070.0,58.8,1451.0,11795.0,0.12,3.16,0.81,44.0,40.0,41.0,,,,,,,,,3.16,,44.0,23212.5,60.0,40.0,17.0,0.0
2024-03-29,,,,,,,,,,,65.0,114.0,,,,,,,,,,,46.0,75.0,123.0,28.5,7.75,44150.0,29460.0,66.7,2689.0,12660.0,0.21,,,40.0,,,,,,,,,,,,,,40.0,31.0,,,,,,,,,,,44.0,40.0,35.0,30.3,7.87,42320.0,24930.0,58.9,1631.0,12350.0,0.13,,,44.0,24096.5,60.0,40.0,17.0,0.0
2024-03-30,,,,,,,,,,,65.0,73.0,,,,,,,,,,,46.0,75.0,75.0,,,,,,,,,,,40.0,,,,,,,,,,,,,,40.0,50.0,,,,,,,,,,,44.0,40.0,58.0,,,,,,,,,,,44.0,22841.0,61.0,39.0,15.0,0.0
2024-03-31,,,,,,,,,,,65.0,106.0,,,,,,,,,,,46.0,75.0,122.0,,,,,,,,,,,40.0,,,,,,,,,,,,,,40.0,4.0,,,,,,,,,,,44.0,40.0,4.0,,,,,,,,,,,44.0,22310.5,60.0,40.0,16.0,0.0
2024-04-01,,,,,,,,,,,65.0,112.0,35.3,7.88,45110.0,29590.0,65.6,2873.0,13390.0,0.21,,,46.0,75.0,166.0,,,,,,,,,,,40.0,,,,,,,,,,,,,,40.0,24.0,38.2,7.93,47290.0,28060.0,59.3,1485.0,12295.0,0.12,,,44.0,40.0,24.0,,,,,,,,,,,44.0,22868.0,60.0,40.0,16.0,0.0
2024-04-02,,,,,,,,,,,65.0,73.0,,,,,,,,,,,46.0,75.0,123.0,32.4,7.79,43060.0,27830.0,64.6,2610.0,12510.0,0.21,,,40.0,,,,,,,,,,,,,,40.0,52.0,,,,,,,,,,,44.0,40.0,51.0,40.1,7.98,41950.0,24740.0,59.0,1515.0,12410.0,0.12,,,44.0,22773.0,60.0,40.0,16.0,0.0
2024-04-03,,,,,,,,,,,65.0,96.0,,,,,,,,,,,46.0,75.0,145.0,,,,,,,,,,,40.0,,,,,,,,,,,,,,40.0,36.0,,,,,,,,,,,44.0,40.0,39.0,,,,,,,,,,,44.0,24508.5,59.0,41.0,18.0,0.0
2024-04-04,21.2,4.6,117750.0,45618.8,,2474.304,664.965,151900.0,132590.0,87.3,65.0,71.0,30.3,7.86,47380.0,31510.0,66.5,2475.0,13145.0,0.19,2.87,0.71,46.0,75.0,86.0,,,,,,,,,3.31,,40.0,,,,,,,,,,,,,,40.0,36.0,31.8,8.01,43110.0,25710.0,59.6,1680.0,12335.0,0.14,3.04,0.79,44.0,40.0,55.0,,,,,,,,,3.04,,44.0,22920.0,61.0,39.0,17.0,0.0
2024-04-05,,,,,,,,,,,70.0,109.0,,,,,,,,,,,43.0,75.0,129.0,28.5,8.02,44480.0,29110.0,65.4,2895.0,13250.0,0.22,,,40.0,,,,,,,,,,,,,,45.0,50.0,,,,,,,,,,,39.0,45.0,48.0,29.9,7.95,40510.0,23430.0,57.8,1665.0,12530.0,0.13,,,39.0,22627.5,61.0,39.0,17.0,0.0
2024-04-06,,,,,,,,,,,70.0,90.0,,,,,,,,,,,43.0,75.0,117.0,,,,,,,,,,,40.0,,,,,,,,,,,,,,45.0,49.0,,,,,,,,,,,39.0,45.0,46.0,,,,,,,,,,,39.0,23258.5,61.0,39.0,18.0,
2024-04-07,,,,,,,,,,,70.0,77.0,,,,,,,,,,,43.0,75.0,107.0,,,,,,,,,,,40.0,,,,,,,,,,,,,,45.0,46.0,,,,,,,,,,,39.0,45.0,47.0,,,,,,,,,,,39.0,23551.5,60.0,40.0,20.0,0.0
2024-04-08,,,,,,,,,,,33.0,113.0,30.4,8.04,44430.0,28600.0,64.4,2539.0,13425.0,0.19,,,91.0,33.0,144.0,,,,,,,,,,,91.0,,,,,,,,,,,,,,45.0,28.0,34.3,7.85,44160.0,25880.0,58.6,1733.0,12780.0,0.14,,,39.0,45.0,30.0,,,,,,,,,,,39.0,23917.5,60.0,40.0,22.0,0.0
2024-04-09,,,,,,,,,,,70.0,84.0,,,,,,,,,,,43.0,75.0,91.0,32.4,8.0,43060.0,27790.0,64.5,2333.0,13695.0,0.17,,,40.0,,,,,,,,,,,,,,45.0,66.0,,,,,,,,,,,39.0,45.0,60.0,33.5,7.98,37890.0,22000.0,58.1,1804.0,12290.0,0.15,,,39.0,24598.0,61.0,39.0,22.0,0.0
2024-04-10,,,,,,,,,,,70.0,91.0,,,,,,,,,,,43.0,75.0,109.0,,,,,,,,,,,40.0,,,,,,,,,,,,,,45.0,37.0,,,,,,,,,,,39.0,45.0,35.0,,,,,,,,,,,39.0,24684.0,61.0,39.0,22.0,0.0
2024-04-11,18.1,4.4,165015.0,66311.4,,3292.234,791.574,143870.0,123990.0,86.2,70.0,106.0,34.8,7.98,45120.0,29050.0,64.4,2561.0,13730.0,0.19,2.89,0.71,43.0,75.0,161.0,,,,,,,,,3.1,,40.0,,,,,,,,,,,,,,45.0,30.0,38.2,8.05,43160.0,25760.0,59.7,1841.0,12925.0,0.14,3.2,0.76,39.0,45.0,33.0,,,,,,,,,3.2,,39.0,23151.0,61.0,39.0,22.0,0.0
2024-04-12,,,,,,,,,,,70.0,90.0,,,,,,,,,,,43.0,75.0,128.0,31.5,7.92,46790.0,30040.0,64.2,2569.0,14115.0,0.18,,,40.0,,,,,,,,,,,,,,45.0,47.0,,,,,,,,,,,39.0,45.0,49.0,32.1,8.05,43760.0,25120.0,57.4,1616.0,12200.0,0.13,,,39.0,24245.0,61.0,39.0,23.0,0.0
2024-04-13,,,,,,,,,,,70.0,97.0,,,,,,,,,,,43.0,75.0,134.0,,,,,,,,,,,40.0,,,,,,,,,,,,,,45.0,44.0,,,,,,,,,,,39.0,45.0,43.0,,,,,,,,,,,39.0,24988.5,60.0,40.0,24.0,0.0
2024-04-14,,,,,,,,,,,70.0,56.0,,,,,,,,,,,43.0,75.0,63.0,,,,,,,,,,,40.0,,,,,,,,,,,,,,45.0,33.0,,,,,,,,,,,39.0,45.0,34.0,,,,,,,,,,,39.0,24178.0,60.0,40.0,24.0,0.0
2024-04-15,,,,,,,,,,,70.0,109.0,28.1,8.05,49650.0,31970.0,64.4,2168.0,14005.0,0.15,,,43.0,75.0,122.0,,,,,,,,,,,40.0,,,,,,,,,,,,,,45.0,36.0,35.6,7.96,51660.0,29890.0,57.9,1691.0,12420.0,0.14,,,39.0,45.0,35.0,,,,,,,,,,,39.0,25427.5,61.0,39.0,23.0,0.0
2024-04-16,,,,,,,,,,,70.0,118.0,,,,,,,,,,,43.0,75.0,177.0,33.6,7.92,45870.0,29250.0,63.8,2100.0,13855.0,0.15,,,40.0,,,,,,,,,,,,,,45.0,48.0,,,,,,,,,,,39.0,45.0,50.0,38.4,7.92,41520.0,24060.0,57.9,1448.0,12135.0,0.12,,,39.0,26728.0,61.0,39.0,22.0,0.0
2024-04-17,,,,,,,,,,,70.0,123.0,,,,,,,,,,,43.0,75.0,195.0,,,,,,,,,,,40.0,,,,,,,,,,,,,,45.0,68.0,,,,,,,,,,,39.0,45.0,69.0,,,,,,,,,,,39.0,25663.5,62.0,38.0,22.0,0.0
2024-04-18,20.9,4.4,126950.0,50601.0,,2544.606,741.024,167500.0,147330.0,88.0,70.0,112.0,34.6,7.92,47190.0,30680.0,65.0,2096.0,14185.0,0.15,3.44,0.75,43.0,75.0,126.0,,,,,,,,,3.68,,40.0,,,,,,,,,,,,,,45.0,37.0,34.4,8.02,43030.0,25170.0,58.5,1905.0,12885.0,0.15,3.81,0.81,39.0,45.0,37.0,,,,,,,,,3.81,,39.0,27157.0,61.0,39.0,23.0,0.0
2024-04-19,,,,,,,,,,,70.0,94.0,,,,,,,,,,,43.0,75.0,131.0,36.7,7.98,44230.0,28190.0,63.7,2149.0,14005.0,0.15,,,40.0,,,,,,,,,,,,,,45.0,48.0,,,,,,,,,,,39.0,45.0,57.0,35.3,7.99,41530.0,24180.0,58.2,1688.0,12055.0,0.14,,,39.0,26355.5,61.0,39.0,23.0,0.0
2024-04-20,,,,,,,,,,,70.0,87.0,,,,,,,,,,,43.0,75.0,102.0,,,,,,,,,,,40.0,,,,,,,,,,,,,,45.0,57.0,,,,,,,,,,,39.0,45.0,58.0,,,,,,,,,,,39.0,26397.0,61.0,39.0,21.0,0.0
2024-04-21,,,,,,,,,,,70.0,131.0,,,,,,,,,,,43.0,75.0,102.0,,,,,,,,,,,40.0,,,,,,,,,,,,,,45.0,22.0,,,,,,,,,,,39.0,45.0,22.0,,,,,,,,,,,39.0,27211.0,61.0,39.0,22.0,0.0
2024-04-22,,,,,,,,,,,70.0,129.0,34.0,7.9,44930.0,28450.0,63.3,1875.0,14215.0,0.13,,,43.0,75.0,100.0,,,,,,,,,,,40.0,,,,,,,,,,,,,,40.0,36.0,40.1,7.97,41050.0,24090.0,58.7,2216.0,13265.0,0.17,,,44.0,45.0,35.0,,,,,,,,,,,39.0,28155.5,62.0,38.0,19.0,0.0
2024-04-23,,,,,,,,,,,70.0,106.0,,,,,,,,,,,43.0,75.0,123.0,26.0,8.01,44760.0,28300.0,63.2,2126.0,14125.0,0.15,,,40.0,,,,,,,,,,,,,,40.0,44.0,,,,,,,,,,,44.0,45.0,44.0,33.4,8.05,44880.0,26130.0,58.2,1811.0,12205.0,0.15,,,39.0,28312.0,62.0,38.0,19.0,0.0
2024-04-24,,,,,,,,,,,70.0,86.0,,,,,,,,,,,43.0,75.0,99.0,,,,,,,,,,,40.0,,,,,,,,,,,,,,40.0,58.0,,,,,,,,,,,44.0,40.0,61.0,,,,,,,,,,,44.0,27383.5,61.0,39.0,18.0,0.0
2024-04-25,20.4,4.5,184800.0,91858.0,,4290.841,940.9,131180.0,112210.0,85.5,70.0,117.0,27.4,8.25,46110.0,29530.0,64.0,2145.0,13880.0,0.15,2.62,0.7,43.0,75.0,120.0,,,,,,,,,2.81,,40.0,,,,,,,,,,,,,,40.0,66.0,35.9,8.09,46940.0,28680.0,61.1,2119.0,13140.0,0.16,2.58,0.73,44.0,40.0,66.0,,,,,,,,,2.58,,44.0,27067.0,61.0,39.0,17.0,0.0
2024-04-26,,,,,,,,,,,70.0,124.0,,,,,,,,,,,43.0,75.0,115.0,35.8,8.02,48130.0,30010.0,62.4,2171.0,14330.0,0.15,,,40.0,,,,,,,,,,,,,,40.0,32.0,,,,,,,,,,,44.0,40.0,37.0,37.5,7.97,45100.0,25920.0,57.5,2100.0,12200.0,0.17,,,44.0,27050.5,60.0,40.0,17.0,0.0
2024-04-27,,,,,,,,,,,70.0,110.0,,,,,,,,,,,43.0,75.0,130.0,,,,,,,,,,,40.0,,,,,,,,,,,,,,40.0,31.0,,,,,,,,,,,44.0,40.0,32.0,,,,,,,,,,,44.0,26687.5,61.0,39.0,17.0,0.0
2024-04-28,,,,,,,,,,,70.0,104.0,,,,,,,,,,,43.0,75.0,115.0,,,,,,,,,,,40.0,,,,,,,,,,,,,,40.0,34.0,,,,,,,,,,,44.0,40.0,34.0,,,,,,,,,,,44.0,27412.5,60.0,40.0,19.0,0.0
2024-04-29,,,,,,,,,,,70.0,103.0,35.4,7.97,47880.0,30480.0,63.7,2164.0,14385.0,0.15,,,43.0,75.0,133.0,,,,,,,,,,,40.0,,,,,,,,,,,,,,40.0,46.0,39.5,7.98,47220.0,26920.0,57.0,1875.0,12360.0,0.15,,,44.0,40.0,46.0,,,,,,,,,,,44.0,27031.0,61.0,39.0,17.0,0.0
2024-04-30,,,,,,,,,,,70.0,109.0,,,,,,,,,,,43.0,75.0,123.0,29.1,8.08,49110.0,31220.0,63.6,2085.0,14715.0,0.14,,,40.0,,,,,,,,,,,,,,40.0,32.0,,,,,,,,,,,44.0,40.0,31.0,38.7,7.96,45100.0,26420.0,58.6,2265.0,14020.0,0.16,,,44.0,25841.5,61.0,39.0,16.0,0.0
2024-05-01,,,,,,,,,,,70.0,124.0,,,,,,,,,,,43.0,75.0,139.0,,,,,,,,,,,40.0,,,,,,,,,,,,,,40.0,49.0,,,,,,,,,,,44.0,40.0,49.0,,,,,,,,,,,44.0,27061.5,62.0,38.0,15.0,0.0
2024-05-02,18.0,4.5,199453.9,64748.0,,3829.41,910.269,175570.0,155840.0,88.8,70.0,122.0,33.3,7.98,46100.0,29130.0,63.2,2254.0,14510.0,0.16,3.64,0.78,43.0,75.0,105.0,,,,,,,,,3.9,,40.0,,,,,,,,,,,,,,40.0,34.0,35.2,8.02,45910.0,27190.0,59.2,2651.0,14035.0,0.19,3.58,0.82,44.0,40.0,35.0,,,,,,,,,3.58,,44.0,26355.0,62.0,38.0,15.0,0.0
2024-05-03,,,,,,,,,,,70.0,98.0,,,,,,,,,,,43.0,75.0,169.0,35.2,8.0,47140.0,29510.0,62.6,1935.0,14365.0,0.13,,,40.0,,,,,,,,,,,,,,40.0,46.0,,,,,,,,,,,44.0,40.0,46.0,36.0,8.01,45340.0,26430.0,58.3,2228.0,12935.0,0.17,,,44.0,26966.0,61.0,39.0,17.0,0.0
2024-05-04,,,,,,,,,,,70.0,90.0,,,,,,,,,,,43.0,75.0,104.0,,,,,,,,,,,40.0,,,,,,,,,,,,,,40.0,47.0,,,,,,,,,,,44.0,40.0,46.0,,,,,,,,,,,44.0,26243.0,62.0,38.0,18.0,0.0
2024-05-05,,,,,,,,,,,70.0,80.0,,,,,,,,,,,43.0,75.0,121.0,,,,,,,,,,,40.0,,,,,,,,,,,,,,40.0,53.0,,,,,,,,,,,44.0,40.0,53.0,,,,,,,,,,,44.0,26307.0,60.0,39.0,21.0,0.0
2024-05-06,,,,,,,,,,,70.0,112.0,,,,,,,,,,,43.0,75.0,144.0,,,,,,,,,,,40.0,,,,,,,,,,,,,,40.0,24.0,,,,,,,,,,,44.0,40.0,24.0,,,,,,,,,,,44.0,26332.0,60.0,40.0,21.0,0.0
2024-05-07,,,,,,,,,,,70.0,111.0,34.3,7.97,47080.0,29630.0,62.9,1601.0,14995.0,0.11,,,43.0,75.0,156.0,,,,,,,,,,,40.0,,,,,,,,,,,,,,35.0,52.0,37.5,7.98,47250.0,27090.0,57.3,2674.0,14320.0,0.19,,,50.0,40.0,49.0,,,,,,,,,,,44.0,26059.5,61.0,39.0,21.0,0.0
2024-05-08,,,,,,,,,,,70.0,83.0,,,,,,,,,,,43.0,75.0,166.0,31.6,8.15,43280.0,26940.0,62.2,2284.0,14970.0,0.15,,,40.0,,,,,,,,,,,,,,35.0,38.0,,,,,,,,,,,50.0,40.0,38.0,33.8,8.09,48780.0,27970.0,57.3,2096.0,13325.0,0.16,,,44.0,26263.5,62.0,38.0,19.0,0.0
2024-05-09,20.7,4.5,111228.6,59382.5,,3059.276,753.977,151430.0,133410.0,88.1,70.0,116.0,37.8,7.9,47400.0,29790.0,62.8,1868.0,14720.0,0.13,3.11,0.77,43.0,75.0,130.0,,,,,,,,,3.34,,40.0,,,,,,,,,,,,,,35.0,49.0,36.2,8.09,45380.0,25540.0,56.3,2505.0,14845.0,0.17,2.68,0.83,50.0,40.0,48.0,,,,,,,,,3.06,,44.0,25608.0,61.0,39.0,17.0,0.0
2024-05-10,,,,,,,,,,,75.0,110.0,,,,,,,,,,,40.0,75.0,93.0,29.9,8.2,46440.0,28970.0,62.4,2010.0,14575.0,0.14,,,40.0,,,,,,,,,,,,,,35.0,40.0,,,,,,,,,,,50.0,40.0,40.0,35.9,8.1,48030.0,26930.0,56.1,1943.0,13515.0,0.14,,,44.0,24708.5,60.0,40.0,16.0,0.0
2024-05-11,,,,,,,,,,,75.0,124.0,,,,,,,,,,,40.0,75.0,102.0,,,,,,,,,,,40.0,,,,,,,,,,,,,,35.0,28.0,,,,,,,,,,,50.0,40.0,27.0,,,,,,,,,,,44.0,25699.0,60.0,40.0,16.0,0.0
2024-05-12,,,,,,,,,,,75.0,107.0,,,,,,,,,,,40.0,75.0,133.0,,,,,,,,,,,40.0,,,,,,,,,,,,,,35.0,43.0,,,,,,,,,,,50.0,40.0,59.0,,,,,,,,,,,44.0,24906.5,59.0,41.0,18.0,0.0
2024-05-13,,,,,,,,,,,80.0,63.0,37.2,7.97,46460.0,29040.0,62.5,2119.0,14415.0,0.15,,,38.0,80.0,175.0,,,,,,,,,,,38.0,,,,,,,,,,,,,,35.0,29.0,36.2,8.16,47150.0,26550.0,56.3,3004.0,14995.0,0.2,,,50.0,40.0,29.0,,,,,,,,,,,44.0,26211.0,60.0,40.0,18.0,0.0
2024-05-14,,,,,,,,,,,80.0,125.0,,,,,,,,,,,38.0,80.0,117.0,35.7,7.98,49310.0,30600.0,62.1,3008.0,15300.0,0.2,,,38.0,,,,,,,,,,,,,,35.0,44.0,,,,,,,,,,,50.0,40.0,41.0,36.7,8.05,47660.0,26650.0,55.9,1834.0,13750.0,0.13,,,44.0,24915.0,60.0,40.0,17.0,0.0
2024-05-15,,,,,,,,,,,80.0,93.0,,,,,,,,,,,38.0,80.0,222.0,,,,,,,,,,,38.0,,,,,,,,,,,,,,35.0,31.0,,,,,,,,,,,50.0,40.0,31.0,,,,,,,,,,,44.0,25166.5,60.0,40.0,16.0,0.0
2024-05-16,23.8,4.4,195375.0,94949.9,,3765.444,1017.043,153790.0,132850.0,86.4,80.0,123.0,36.0,7.91,46560.0,29210.0,62.7,2021.0,14625.0,0.14,3.54,0.74,38.0,80.0,153.0,,,,,,,,,3.54,,38.0,,,,,,,,,,,,,,35.0,38.0,39.4,8.09,47050.0,26630.0,56.6,2910.0,14815.0,0.2,2.67,0.79,50.0,40.0,38.0,,,,,,,,,3.05,,44.0,25629.0,60.0,40.0,15.0,0.0
2024-05-17,,,,,,,,,,,85.0,67.0,,,,,,,,,,,35.0,85.0,132.0,37.0,8.0,24430.0,15160.0,62.1,2141.0,15435.0,0.14,,,35.0,,,,,,,,,,,,,,35.0,33.0,,,,,,,,,,,50.0,45.0,48.0,41.5,8.15,23710.0,13300.0,56.1,1774.0,13330.0,0.13,,,39.0,25047.0,61.0,39.0,16.0,0.0
2024-05-18,,,,,,,,,,,85.0,108.0,,,,,,,,,,,35.0,85.0,172.0,,,,,,,,,,,35.0,,,,,,,,,,,,,,35.0,35.0,,,,,,,,,,,50.0,45.0,36.0,,,,,,,,,,,39.0,25871.5,60.0,40.0,16.0,0.0
2024-05-19,,,,,,,,,,,85.0,94.0,,,,,,,,,,,35.0,85.0,98.0,,,,,,,,,,,35.0,,,,,,,,,,,,,,35.0,49.0,,,,,,,,,,,50.0,35.0,48.0,,,,,,,,,,,50.0,24597.0,60.0,40.0,19.0,0.0
2024-05-20,,,,,,,,,,,85.0,131.0,33.4,8.23,50630.0,32140.0,63.5,2070.0,14770.0,0.14,,,35.0,85.0,157.0,,,,,,,,,,,35.0,,,,,,,,,,,,,,35.0,43.0,34.5,8.01,46690.0,26050.0,55.8,3203.0,14620.0,0.22,,,50.0,45.0,44.0,,,,,,,,,,,39.0,26136.5,61.0,39.0,20.0,0.0
2024-05-21,,,,,,,,,,,85.0,106.0,,,,,,,,,,,35.0,85.0,176.0,35.8,7.97,49920.0,30890.0,61.9,2186.0,15635.0,0.14,,,35.0,,,,,,,,,,,,,,35.0,32.0,,,,,,,,,,,50.0,45.0,53.0,38.4,7.94,45540.0,26340.0,57.8,1796.0,14290.0,0.13,,,39.0,26047.5,60.0,40.0,20.0,0.0
2024-05-22,,,,,,,,,,,85.0,137.0,,,,,,,,,,,35.0,85.0,189.0,,,,,,,,,,,35.0,,,,,,,,,,,,,,35.0,40.0,,,,,,,,,,,50.0,45.0,43.0,,,,,,,,,,,39.0,27134.5,61.0,39.0,20.0,0.0
2024-05-23,23.5,4.4,133542.9,65316.4,,3786.741,852.289,141510.0,124590.0,88.0,85.0,86.0,32.9,7.96,46340.0,28650.0,61.8,2415.0,14680.0,0.16,3.53,0.78,35.0,85.0,170.0,,,,,,,,,3.53,,35.0,,,,,,,,,,,,,,35.0,36.0,35.6,8.03,46630.0,26160.0,56.1,3611.0,14795.0,0.24,2.5,0.83,50.0,45.0,40.0,,,,,,,,,3.22,,39.0,26946.5,60.0,40.0,21.0,0.0
2024-05-24,,,,,,,,,,,85.0,131.0,,,,,,,,,,,35.0,85.0,184.0,38.2,7.98,46110.0,28000.0,60.7,2595.0,15650.0,0.17,,,35.0,,,,,,,,,,,,,,35.0,59.0,,,,,,,,,,,50.0,45.0,66.0,37.7,7.98,47470.0,26960.0,56.8,2085.0,13070.0,0.16,,,39.0,27015.0,60.0,40.0,19.0,0.0
2024-05-25,,,,,,,,,,,85.0,116.0,,,,,,,,,,,35.0,85.0,135.0,,,,,,,,,,,35.0,,,,,,,,,,,,,,35.0,34.0,,,,,,,,,,,50.0,45.0,37.0,,,,,,,,,,,39.0,26918.0,61.0,39.0,19.0,0.0
2024-05-26,,,,,,,,,,,85.0,66.0,,,,,,,,,,,35.0,85.0,129.0,,,,,,,,,,,35.0,,,,,,,,,,,,,,35.0,39.0,,,,,,,,,,,50.0,45.0,44.0,,,,,,,,,,,39.0,26643.5,61.0,39.0,19.0,0.0
2024-05-27,,,,,,,,,,,85.0,154.0,36.8,8.0,50240.0,31320.0,62.3,2336.0,14965.0,0.16,,,35.0,85.0,169.0,,,,,,,,,,,35.0,,,,,,,,,,,,,,35.0,17.0,40.1,7.98,49210.0,27190.0,55.3,3326.0,14355.0,0.23,,,50.0,45.0,18.0,,,,,,,,,,,39.0,27014.5,60.0,40.0,19.0,0.0
2024-05-28,,,,,,,,,,,85.0,152.0,,,,,,,,,,,35.0,85.0,202.0,30.4,8.05,49560.0,30430.0,61.4,2700.0,15465.0,0.17,,,35.0,,,,,,,,,,,,,,35.0,0.0,,,,,,,,,,,50.0,45.0,0.0,35.8,8.0,46320.0,26130.0,56.4,2063.0,13410.0,0.15,,,39.0,26744.5,60.0,40.0,23.0,0.0
2024-05-29,,,,,,,,,,,85.0,128.0,,,,,,,,,,,35.0,85.0,179.0,,,,,,,,,,,35.0,,,,,,,,,,,,,,35.0,0.0,,,,,,,,,,,50.0,45.0,0.0,,,,,,,,,,,39.0,22779.0,61.0,39.0,23.0,0.0
